"12675,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5335,0,0,0",
"12045,0,0,0",
"3042,0,0,0",
"5335,0,0,0",
"12358,0,0,0",
"5335,0,0,0",
"11736,0,0,0",
"11972,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"12675,0,0,0",
"5130,0,0,0",
"3240,0,0,0",
"5335,0,0,0",
"11360,0,0,0",
"3042,0,0,0",
"11060,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"5335,0,0,0",
"12284,0,0,0",
"4818,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"11899,0,0,0",
"12284,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"12750,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"12284,0,0,0",
"5130,0,0,0",
"13321,0,0,0",
"5130,0,0,0",
"12920,0,0,0",
"5335,0,0,0",
"13321,0,0,0",
"3120,0,0,0",
"12675,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"12996,0,0,0",
"5076,0,0,0",
"3146,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13072,0,0,0",
"4884,0,0,0",
"13398,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"13650,0,0,0",
"13650,0,0,0",
"5376,0,0,0",
"5130,0,0,0",
"3068,0,0,0",
"14062,0,0,0",
"13650,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13650,0,0,0",
"4340,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13728,0,0,0",
"5335,0,0,0",
"13728,0,0,0",
"13806,0,0,0",
"3120,0,0,0",
"13728,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"13728,0,0,0",
"5335,0,0,0",
"4340,0,0,0",
"14062,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"14062,0,0,0",
"13728,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"13398,0,0,0",
"3042,0,0,0",
"13321,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"13572,0,0,0",
"5376,0,0,0",
"13572,0,0,0",
"13244,0,0,0",
"12996,0,0,0",
"5335,0,0,0",
"5335,0,0,0",
"4340,0,0,0",
"13321,0,0,0",
"5130,0,0,0",
"13650,0,0,0",
"3042,0,0,0",
"4917,0,0,0",
"12432,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"13650,0,0,0",
"3042,0,0,0",
"13072,0,0,0",
"3042,0,0,0",
"13650,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"13321,0,0,0",
"12675,0,0,0",
"5130,0,0,0",
"12358,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"12600,0,0,0",
"12432,0,0,0",
"5130,0,0,0",
"12750,0,0,0",
"13321,0,0,0",
"4340,0,0,0",
"5130,0,0,0",
"13072,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"4340,0,0,0",
"12750,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"12750,0,0,0",
"5335,0,0,0",
"12750,0,0,0",
"5335,0,0,0",
"13321,0,0,0",
"12750,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"13321,0,0,0",
"5130,0,0,0",
"12750,0,0,0",
"5130,0,0,0",
"12996,0,0,0",
"5335,0,0,0",
"12996,0,0,0",
"5130,0,0,0",
"13244,0,0,0",
"5130,0,0,0",
"13572,0,0,0",
"5335,0,0,0",
"12600,0,0,0",
"5335,0,0,0",
"12600,0,0,0",
"5130,0,0,0",
"13072,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"13572,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"12920,0,0,0",
"12920,0,0,0",
"5130,0,0,0",
"12432,0,0,0",
"5130,0,0,0",
"12675,0,0,0",
"4884,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"13572,0,0,0",
"13398,0,0,0",
"5335,0,0,0",
"13650,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3472,0,0,0",
"12675,0,0,0",
"5335,0,0,0",
"12750,0,0,0",
"5335,0,0,0",
"13398,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"12996,0,0,0",
"12750,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"12750,0,0,0",
"11592,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"10990,0,0,0",
"5130,0,0,0",
"11060,0,0,0",
"5335,0,0,0",
"11060,0,0,0",
"5376,0,0,0",
"10268,1,1,0",
"10640,1,2,0",
"5130,1,3,0",
"5335,1,4,0",
"9916,1,5,0",
"5335,1,6,0",
"9702,1,7,0",
"5130,1,8,0",
"9916,1,9,0",
"9438,1,10,0",
"5130,0,0,0",
"9504,1,1,0",
"5335,1,2,0",
"9438,1,3,0",
"5335,1,4,0",
"5130,1,5,0",
"9715,1,6,0",
"5335,1,7,0",
"9438,1,8,0",
"5335,1,9,0",
